produce,temperature,humidity,voc,latitude,longitude,city,outside_temp,setpoint,cooler,heater,alert,optimal_setpoint,predicted_shelf_life_days
0,5.414183499035239,90.21403491098405,2030,29.277162,72.992381,1,19.269946476017836,4.0,1,0,0,4.313231410366292,78.84047911331052
1,14.509593926127014,82.44221639026188,1965,10.025159,77.704633,2,17.46466738011327,13.0,1,0,0,13.17639256760381,76.84298641476795
1,13.85244121311426,87.56837335446234,1811,9.695352,74.727433,2,24.211401443453916,13.0,1,0,0,13.420528956630717,86.62587743516457
0,5.080513136977987,85.29966307551521,520,15.805071,83.148014,2,24.923875256849623,4.0,1,0,0,4.417692968022809,90.77179831044823
1,11.235032989290255,84.1511593055275,2244,17.398756,76.492009,4,34.89647673333665,12.010352326666336,0,1,0,12.043325057812964,80.6970793147729
1,13.169315570667402,86.73384272394584,1365,19.245527,84.40555,1,9.582275601278397,13.0,1,0,0,13.440754648377736,90.46060922289666
1,11.950091679218248,85.6406468794335,1365,28.797008,82.518656,0,31.785803719714508,12.321419628028549,0,1,0,11.98045887477676,92.87132804441488
0,5.132458819953284,91.60721418328394,2463,29.993111,73.013197,2,31.736706523428737,3.3263293476571265,1,0,0,3.3557576439411947,69.91798823987911
0,4.141441962318205,91.71125942846515,2672,9.267314,84.585777,4,33.45257000039102,3.154742999960898,1,0,1,2.9710941429885076,74.93652180670303
0,4.843783641217583,85.90097183823946,1869,10.70025,74.107758,2,18.877281334431405,4.0,1,0,0,4.172395414111014,83.9411177289343
1,11.064915586844986,85.28755724901048,1946,16.001074,74.471471,2,7.632312910948759,13.0,0,1,0,13.39589520562927,66.96020381215716
1,12.186896541311004,80.66613653873937,1495,31.728144,79.771123,3,34.73483093889505,12.026516906110494,1,0,0,11.72347026168722,87.89073720376217
0,5.820119404248958,86.68902887842087,1570,18.484296,83.905198,0,18.299502062967775,4.0,1,0,0,4.280371657946597,76.7525225369764
1,11.109708278607958,84.50435655594708,1074,31.878707,79.342554,5,6.3031551838698405,13.0,0,1,0,13.438678845085178,71.34029433522778
0,2.45990860717952,87.33139152005712,1744,18.467772,79.269208,2,20.326335481711077,4.0,0,1,0,3.605310750701785,79.82597856477736
1,12.80132756830584,88.71548200037506,2547,19.291532,74.174363,5,29.459446306259867,12.554055369374014,1,0,1,12.938217747372988,85.89609820932851
0,3.8469746149387074,86.41008258044792,1307,9.586866,83.684572,3,11.6228792706362,4.0,0,1,0,4.15472400314146,90.38750611797248
0,5.931496177419123,90.77101520991891,783,14.057451,75.629285,3,14.730451749406367,4.0,1,0,0,4.110719908104279,77.87723730685155
1,10.93417350774019,84.520759554476,2877,8.471292,83.609657,2,28.24275249414752,12.675724750585248,0,1,1,12.476319740345575,70.19353767394617
1,11.991775067648055,81.3954384494819,1310,22.688987,84.248277,5,9.70334151774353,13.0,0,1,0,13.369664876083638,79.67110191564417
1,13.34628827346153,81.91192713594744,1569,19.66969,74.578293,3,29.51236238111311,12.548763761888688,1,0,0,13.04620496936198,89.1541669590045
1,12.94070134670758,81.39860981448571,548,15.20635,73.693137,5,15.971825599795679,13.0,0,1,0,12.630232269127578,94.15530922419998
1,11.427064769756182,82.3813522616908,2850,16.398411,77.972549,4,16.41936513645694,13.0,0,1,1,13.495827676893814,65.06237092862368
0,5.385007426832473,86.60184860961623,641,17.698646,84.760967,1,25.107111708585702,3.98928882914143,1,0,0,3.5912534410031016,78.85746014170628
0,4.754929071306412,85.86926649432083,1754,15.260385,83.792743,0,15.822302039529834,4.0,1,0,0,4.347048490812213,87.15119419505801
1,11.516700006703841,84.41569173624703,1225,26.668616,79.640515,4,13.061989150137567,13.0,0,1,0,13.148163916560165,77.56036090143677
0,5.924324867293743,85.5100424755864,2934,26.578182,79.722806,1,10.97725389145137,4.0,1,0,1,3.5233637789066368,61.320389116128936
0,3.434001252248779,91.99660367883864,2943,22.974427,78.834551,2,9.97430252329506,4.0,0,1,1,4.089974378895608,78.7252687335317
1,11.042924638731355,83.04740566533496,1843,20.097846,71.101248,5,26.370246186744552,12.862975381325544,0,1,0,13.33620811918656,67.85216519544795
1,12.35373264421548,88.8430359955548,1236,27.747125,79.871049,3,7.491481662098308,13.0,0,1,0,12.794121387428918,89.41611256786561
0,2.1375431294121694,92.45200959303256,598,29.37399,84.868964,4,32.24561500616905,3.275438499383095,0,1,0,2.8874326261327323,89.51110503279438
1,13.43000489856532,81.23485141075231,2051,20.203931,81.713497,2,28.307089307831536,12.669291069216847,1,0,0,12.425913123068058,79.7040822450274
1,14.426764427264434,89.10397377033365,1213,23.546492,80.303537,2,14.407566211811263,13.0,1,0,0,13.058922009902991,80.25657582638557
1,12.238006442115555,84.54752886985591,2550,13.296909,71.745608,3,13.197940995330043,13.0,0,1,1,12.879613380894586,80.83393061220968
0,4.613130899806402,91.49109346755463,1519,18.944252,71.550446,0,28.290086747958924,3.6709913252041075,1,0,0,3.7500447732720694,83.77413873465667
0,4.174126616522381,90.09970421865813,1116,31.986564,76.352867,1,19.49346604150628,4.0,1,0,0,3.6131474565645925,88.81020840042211
0,5.077006353521103,90.67926080160348,1080,30.726769,82.186541,2,21.78269255754072,4.0,1,0,0,4.209269778799006,85.92263425277902
0,3.6560161572306797,90.40577740858976,1959,31.478465,72.271282,3,29.69645985687993,3.530354014312007,1,0,0,3.3407859521314203,87.05269794900741
1,13.176384280218572,85.53140848462319,1684,19.290284,82.788614,3,22.806596075380227,13.0,1,0,0,13.125636260649404,91.07251980430831
1,14.557106509322988,89.9053298053347,2942,9.790019,81.987777,2,25.90640406190279,12.909359593809722,1,0,1,13.123011107258806,70.94904597935817
0,1.952391250333732,94.52527867967285,1122,23.093464,84.034597,2,30.68783772665239,3.431216227334761,0,1,0,3.2867726503958785,81.04618599937854
1,12.567846991360755,82.18311974457224,2077,20.696882,74.758918,1,6.350666051424552,13.0,0,1,0,13.391410327278848,81.37936664081906
0,5.916379440208726,94.29253761753124,2883,15.88904,81.819283,5,6.913354420385563,4.0,1,0,1,3.594696185296617,62.36816745087891
1,12.458357286369061,86.0526258877031,1794,21.085472,73.033713,4,30.81988754276563,12.418011245723436,1,0,0,12.35926160602923,90.0390431966017
0,5.135018273233311,94.40142518278998,2726,27.627752,71.946794,3,8.997520203388975,4.0,1,0,1,3.961473796330871,74.6345552309756
1,12.112404799347779,88.69693860242741,2119,27.151288,76.661491,2,32.108634673721895,12.289136532627811,0,1,0,11.87288958154799,87.0098478220021
0,5.1937714127236045,90.54846842536037,1503,11.542285,72.092485,2,13.87438073552964,4.0,1,0,0,3.6094157119529484,76.64144299229343
0,4.712861944869349,91.55916246078903,1139,26.352969,79.931309,5,21.756967013058876,4.0,1,0,0,3.6984651436674234,84.16103198798075
0,2.86877613152522,93.3152730857046,775,24.077668,72.643254,4,19.330106085051337,4.0,0,1,0,3.6281922728113987,88.53083858713822
1,11.464888661119257,84.92122788485653,1486,26.618232,75.626114,0,32.38888740485703,12.261111259514298,0,1,0,12.527746613870875,81.94142047248383
1,12.069099256933757,80.67849992418283,1435,8.579378,70.709857,1,17.506116340303734,13.0,0,1,0,12.874108705568528,84.7749055136523
0,3.287870694119401,85.08734033055542,1676,17.710181,84.949321,3,19.04709988277724,4.0,0,1,0,3.832298066621649,86.17572627497752
0,4.853927090022706,87.2524969505522,2324,17.178475,80.893721,5,18.023786907275365,4.0,1,0,0,4.404973703660148,83.89046613637441
1,11.11826211594497,89.26489056983513,2346,9.955004,81.808072,0,10.344344081150986,13.0,0,1,0,12.840860003722687,71.04402112222283
1,12.825395857415298,88.38397872772723,587,28.670862,75.180299,4,28.431307516255163,12.656869248374484,1,0,0,12.419799976288802,93.00904118873504
1,12.732387432499511,84.58059198503966,2061,17.463376,84.595127,4,19.752167590343966,13.0,0,1,0,12.841890077090099,88.5999735540941
0,2.3591927961489625,87.58842249064799,1660,15.158255,71.028541,2,31.663154094520312,3.3336845905479686,0,1,0,3.5872723760425895,79.41920420106374
1,13.591350322826045,81.70505143856145,666,18.243679,80.983975,5,15.68263015130016,13.0,1,0,0,13.154147210312708,92.29796887486663
1,14.270081449631943,81.31895326404343,2043,23.523137,83.4399,4,32.17948049151626,12.282051950848373,1,0,0,12.692673495719522,74.01092046087578
0,4.13097657587212,89.19176976669279,814,25.624051,78.792716,3,18.403024959845794,4.0,1,0,0,4.1538429339023875,95.70133641969733
1,12.068751010999865,83.29922865112661,2193,14.83065,70.384925,5,28.3365456157057,12.66634543842943,0,1,0,13.032820684540775,79.39430326459089
0,3.1270401108196486,88.85959918214266,572,27.159232,84.069879,5,18.39706348259034,4.0,0,1,0,3.7167310687106996,91.24309042108949
0,4.4586164633469565,94.64751528020216,2122,25.863667,71.192663,5,10.52208664874184,4.0,1,0,0,4.274218331989142,87.54601868642186
0,5.404783148688242,90.41235062185615,2235,25.918304,75.87004,4,20.601991766236768,4.0,1,0,0,4.137116721513558,76.14833572825316
1,12.408283242416875,87.58095371151596,2081,9.346527,83.251787,1,22.622899117712684,13.0,0,1,0,12.557975914450282,88.09807327966593
1,12.888143777029285,81.27821179406762,2199,10.744913,81.143872,1,19.879924990004554,13.0,0,1,0,12.653517693953896,86.6587391692461
0,3.3896105897187043,93.58443914850116,746,13.049378,72.391237,3,31.73227705904963,3.3267722940950373,1,0,0,3.295368977949913,95.32758388231208
1,14.511578587850297,85.94602470300467,1835,18.632963,73.107396,0,24.33162309607396,13.0,1,0,0,13.10034773996512,76.71269152114823
1,13.197324051634409,87.93886554795549,2654,25.932157,79.152449,1,18.894981915293222,13.0,1,0,1,12.759962289344928,82.35638237710519
0,5.660715154395644,92.29288217371857,1402,16.828119,76.361815,3,18.623943202455095,4.0,1,0,0,4.081382654199039,77.19667499803394
1,13.679361061986118,82.05233690406156,578,21.068446,78.566266,1,5.129089235951637,13.0,1,0,0,13.433151734834267,94.64790672848149
0,5.356669531872374,93.44130153715433,2790,9.826864,70.437275,5,14.710105876359732,4.0,1,0,1,3.5919900815243664,68.40320549651993
1,14.29540807395226,82.39237562549275,2967,30.779653,81.738824,3,18.645982886148282,13.0,1,0,1,13.47476050461656,76.958524306643
0,3.162793466407256,94.1453992360421,2201,29.875593,83.295936,5,23.982895273542795,4.0,0,1,0,3.939661863480216,81.22631602927041
0,5.067003233314882,87.2727155924515,2439,18.147255,79.962032,2,30.349138862768257,3.4650861137231743,1,0,0,3.760882594825903,74.7437936151102
1,13.117182533300461,85.81699470189628,1143,28.138249,81.350563,2,30.876529945871326,12.412347005412867,1,0,0,12.032241700366043,83.43559167065581
0,4.030463949731661,88.24347798370849,755,13.531742,73.590086,4,23.149637282636345,4.0,1,0,0,4.085287577589458,95.67676372142202
1,11.576479451066664,87.21581393794614,1368,9.28722,81.74502,4,8.173172085294764,13.0,0,1,0,13.455563864404821,74.36915586661843
0,3.1726870707976085,93.06791300776769,2408,18.729157,76.185972,1,32.840241407472526,3.2159758592527474,0,1,0,3.6340860246794353,83.34601046118172
0,4.677842637628931,92.53809656335535,570,28.10761,70.713842,2,29.172214544173375,3.5827785455826624,1,0,0,3.29539236424176,83.3254972661283
0,5.315407753525321,91.01243514092329,1509,20.932594,84.107793,4,7.522503702121448,4.0,1,0,0,3.942570080317482,78.72662326792161
0,3.1588652278515275,93.91438298235319,1769,31.37242,74.739522,0,26.397138714674636,3.8602861285325365,0,1,0,4.134733577954334,81.39631649897194
0,3.5370434621018947,94.96908454101178,2438,22.274173,84.911729,3,31.736614149562683,3.3263385850437315,1,0,0,3.439461100400052,86.83417638298158
0,3.345396909476532,88.8872195403911,2377,9.158001,83.651704,3,21.795272651480467,4.0,0,1,0,3.5116794157943754,86.45217493682156
0,3.549617588909361,93.00180838037204,962,10.776851,84.125436,1,9.799967807402856,4.0,0,1,0,3.7489041287119442,93.19713460197417
0,4.8377476178838155,91.81661126736358,2198,16.019256,75.923589,0,10.86479658912496,4.0,1,0,0,3.7583836665328327,78.21636048649017
1,13.138658240746777,87.95077595161007,540,18.295711,82.270581,3,15.737445778268333,13.0,1,0,0,13.03352289006375,96.24864649316973
0,3.7721442518782515,93.08925565236626,2568,8.801118,79.51354,0,28.271966278970297,3.6728033721029703,1,0,1,4.070784692010799,84.17359559867452
0,4.307564691807398,91.05935817036355,1493,18.14656,83.976667,1,21.10189465663862,4.0,1,0,0,4.453691555275501,91.07373136531896
0,3.0030360447265774,87.43749899977476,1120,9.756207,80.860093,4,15.717511979977425,4.0,0,1,0,3.5783789082008535,88.64657136525724
0,5.285878142159456,94.69404674453064,2588,12.827538,71.931288,4,16.807600879611165,4.0,1,0,1,3.7836111229149254,72.0373298075547
1,14.9907961958061,84.8519170053389,516,8.558085,70.865311,1,13.924637555993712,13.0,1,0,0,13.248453952951326,79.99657757145226
0,4.9128398721791395,85.52356325507444,2356,16.733908,75.796751,4,32.006025582804206,3.2993974417195795,1,0,0,3.3881716774060533,72.97331805226914
0,4.097737109778299,92.55857586489657,513,15.339233,81.644359,4,28.06080383026098,3.693919616973902,1,0,0,3.848826689193743,94.94589579415444
0,5.155098041014114,88.54869449821902,2109,31.139637,75.751866,2,24.652277396449538,4.0,1,0,0,4.496891510016255,82.87293469002141
0,5.091954877471699,92.18692600924042,1511,22.699078,80.630438,0,24.673034945799145,4.0,1,0,0,4.061060802512589,82.13605925040889
0,4.1101023333610645,90.28796620255926,607,21.577583,76.739963,5,34.50177886156938,3.0498221138430623,1,0,0,3.300453491920059,88.86851158558994
0,3.6576485058074537,90.06752090435829,795,19.769099,77.401603,2,8.105240335513859,4.0,0,1,0,3.95588046073256,93.04268045074895
1,13.965661952002883,82.02258800823223,1646,25.123954,83.058927,5,20.63200182097026,13.0,1,0,0,12.534420955002696,77.45759002999813
1,14.700868510907654,84.31881988363202,634,21.941852,72.399712,2,10.789514142099463,13.0,1,0,0,13.092201872023946,80.74333361116292
1,13.720103971787921,83.87361321516767,2536,25.331342,75.079661,5,17.00497324165857,13.0,1,0,1,12.781869851058335,77.93765879270413
0,3.115299171606379,92.37075482982536,1212,8.538061,80.748659,4,24.771743642531156,4.0,0,1,0,4.241621516915296,82.67677654691083
0,5.279835280892179,94.78192094231777,851,23.994859,76.28286,2,17.84921276686287,4.0,1,0,0,3.727162376982996,80.21827096090817
0,3.293817543786354,88.58092547270694,2485,23.109595,71.166709,1,7.182082387705451,4.0,0,1,0,3.9305810157131296,81.20736528073225
0,2.589393609753715,85.85607815891089,2526,26.247338,82.879182,2,14.546824197773967,4.0,0,1,1,4.128578967982687,71.97814641771029
0,4.273843602246954,92.10286132730049,2309,18.118767,81.276735,3,22.868282349350157,4.0,1,0,0,3.8667064858804583,84.38362883633503
0,3.5840761103807828,91.54123522861636,919,27.086474,83.117582,1,13.427674642417305,4.0,0,1,0,3.5374855879826064,94.93909477601824
0,5.344214623196838,90.21214083965779,1930,27.24432,80.838578,3,14.101681572642594,4.0,1,0,0,3.53129989634735,72.22085273150512
0,5.7704269704591535,85.98406048475029,1706,30.898756,78.456155,2,21.621612330991827,4.0,1,0,0,4.222346039803016,75.98919069343862
0,3.062681545744291,92.89541023672804,1609,29.716662,77.797257,2,22.95309057430441,4.0,0,1,0,3.556437757274419,87.01743788469872
1,13.827848058814048,87.67660539131113,2240,10.258221,81.862659,1,29.937411808228813,12.506258819177118,1,0,0,12.229481868730762,72.81633809916714
0,4.672811485387932,94.18822311873816,2946,31.154179,75.370121,2,32.94914189037608,3.205085810962392,1,0,1,3.137877771686969,69.92066286299037
1,11.382849892069565,88.6076055022206,1989,9.313439,74.482872,4,19.192703732848706,13.0,0,1,0,12.854633106918834,75.3371678515073
1,13.82979160017878,84.04220661679716,572,21.061145,83.545194,3,15.612421006609342,13.0,1,0,0,12.853306017575472,87.37514417396692
1,11.196312792606395,84.39407793786168,1841,15.11816,71.53377,0,8.214679397391198,13.0,0,1,0,13.334649614532852,69.41163178073543
0,2.0168970896198086,92.39768751629676,2463,24.2365,82.215207,0,31.660216187618527,3.3339783812381474,0,1,0,3.0650533733682224,77.20343716251587
0,2.6772978776185954,89.43090794488805,1263,21.031321,82.58187,4,25.345277526600224,3.9654722473399775,0,1,0,3.973140990834704,80.72656886783892
0,3.0761205792513464,93.25412835469173,1833,11.093681,83.373355,5,26.294778665356688,3.8705221334643314,0,1,0,4.02496031341099,81.34660265840358
1,14.203702227253096,85.07534934850307,2025,27.367495,81.252935,0,15.44091452372436,13.0,1,0,0,12.975933998987726,77.5973177173463
0,4.19860258831674,90.36143567991392,1520,29.107768,77.078272,1,5.38350734438258,4.0,1,0,0,3.6520781224828753,86.93475534166136
1,12.47156028291494,89.88610934845678,1311,11.618609,78.409847,4,17.518709519753394,13.0,0,1,0,13.475629091850408,83.4043119106453
1,14.45220277433021,82.38941692494986,1651,14.984101,82.200806,0,21.408217887983703,13.0,1,0,0,13.058165649758664,77.80462875428454
0,5.064151405263981,86.5314737140716,1617,13.542558,82.586847,1,11.294702052887178,4.0,1,0,0,4.420508948123036,85.47857542859055
0,2.71908408436834,94.20939903598435,608,19.310461,83.961835,5,28.17939830772135,3.682060169227865,0,1,0,3.2759773947870308,91.39106689581308
0,5.293185137593628,93.75629158313285,966,28.825463,73.70398,4,28.928735298863913,3.6071264701136085,1,0,0,4.025014313501284,82.48829175907656
0,3.602557041568665,90.65281535571364,2647,11.403662,70.01097,2,29.263144260532364,3.5736855739467637,1,0,1,3.2673831999003737,83.4132615833171
0,5.560003203927889,89.23025025676299,1102,28.42031,76.646384,0,17.709613639815103,4.0,1,0,0,4.2387458842799015,81.27742680352013
1,14.606863378408548,88.90079377016343,2617,10.596089,84.242579,4,20.09072807137276,13.0,1,0,1,12.639025322456627,67.23661944048078
0,2.325518105891788,85.98244645274094,2215,16.233534,77.582995,5,10.524855914223014,4.0,0,1,0,4.427749339847008,67.9026876604478
0,4.420470954710803,85.0735509123385,1200,13.215174,72.942239,0,23.80397350144375,4.0,1,0,0,3.52766454158544,85.07193586874638
0,4.0695972151667,93.0087891761199,698,19.295551,84.00943,5,27.05243734718287,3.794756265281713,1,0,0,3.9451797265969395,95.2658251143024
0,5.762187780314221,85.16975879956844,2187,24.78292,75.645066,4,26.934526491339188,3.806547350866081,1,0,0,3.6155974850114436,67.59909704697222
0,5.392087474617542,94.32686217413824,1435,29.412356,80.142806,2,5.519431981326653,4.0,1,0,0,4.195480241235625,80.85892766618083
0,2.098326299043255,86.10184998446012,2530,11.521574,78.233335,1,19.997481035671214,4.0,0,1,1,3.8727692435311107,69.60557055512143
1,14.374764909546897,84.09276066427877,1328,24.970844,84.993178,3,21.94211802611565,13.0,1,0,0,12.828102759133175,77.89337849586278
0,4.901778875991663,93.22308504749927,1453,16.634386,72.450725,2,6.684624407221582,4.0,1,0,0,3.8713730084975895,82.43094132505927
1,12.815207934721753,89.90859705371648,2120,15.841821,75.100525,2,20.014347967105458,13.0,0,1,0,12.797804749474022,89.22596814752268
0,3.299497303058573,89.81915863036099,1448,29.817207,74.805919,4,27.282799507260776,3.7717200492739225,0,1,0,4.23666385483033,83.38833448228243
0,4.316145299328115,92.86876662123248,2326,27.410785,77.466676,0,12.911458916718267,4.0,1,0,0,4.3634544991282525,87.89690800199863
0,5.486832673445111,90.53165254238712,1668,30.612756,72.84316,1,6.714248875075173,4.0,1,0,0,4.365080615568997,80.44247942123886
0,3.0101578394610082,88.82422115145377,1276,21.723069,71.126005,1,31.82633068563987,3.317366931436013,0,1,0,3.4524314002813976,89.19726439179611
0,2.319040980309099,86.59341087084918,1874,24.482244,78.096363,0,7.522273548865538,4.0,0,1,0,4.419967417000808,69.62073563308292
1,12.69270579883636,85.20303342540562,1434,11.392538,73.755289,1,9.948996444568255,13.0,0,1,0,13.013458299126071,89.62247499710288
0,2.9036338914103346,89.49229322510239,1067,29.889479,83.408307,1,32.1290869816751,3.28709130183249,0,1,0,3.491190472713938,88.78943418696397
1,11.952677441022203,81.38572657773331,826,18.243512,71.311331,2,17.399642980204455,13.0,0,1,0,12.779542635476727,87.60134805545476
0,4.977550836201562,86.11271177191995,1081,11.542541,78.083556,2,23.32499761121093,4.0,1,0,0,3.857825085845349,83.39774249643787
0,4.304271927147694,87.25618925787553,2731,21.693604,80.150013,5,23.423586397280005,4.0,1,0,1,4.149568973198932,84.79797046051237
1,13.288114701952807,89.17024850410118,1983,30.915473,75.569123,5,5.34969643225125,13.0,1,0,0,12.79959213083512,85.19977428882312
0,2.610171705751349,93.78228583557666,2716,21.674808,76.591658,1,32.16785220268905,3.2832147797310953,0,1,1,2.912524697941107,83.39647007810242
1,13.85776025432721,85.58510996940971,2475,30.102132,82.997579,4,11.144524839801308,13.0,1,0,0,13.407594107209214,83.12333852882003
1,12.97212300876106,86.44236743557657,2677,14.577736,76.927114,5,34.91251570158282,12.008748429841718,1,0,1,11.93174781797932,76.2112480921826
0,5.7628076604867715,85.76472104386586,1311,25.65525,74.542537,0,8.117325792962728,4.0,1,0,0,3.700476199034902,72.82168538548132
1,12.629947829269298,85.46757032378261,2958,10.746548,82.202025,1,7.9001386319690745,13.0,0,1,1,13.405850535722433,77.45097293546864
0,4.255128484379169,85.54795786919777,2700,10.383032,73.00538,0,10.51871206422178,4.0,1,0,1,3.9465117208624267,83.41383236483259
0,4.875621971140025,92.61259609121757,2365,22.846945,78.322859,4,12.501962583347353,4.0,1,0,0,3.501298856183668,74.43176885043643
0,3.2825888314098735,88.91895235417196,2078,25.206819,80.147622,0,14.58259160913661,4.0,0,1,0,3.65210587660989,85.91482954799983
0,2.6622636561953943,92.61242474280616,606,23.657414,81.538162,2,15.561799640908358,4.0,0,1,0,4.0290009694659075,83.30262686729486
0,4.631867267833006,90.20722834071867,2000,19.358509,73.793115,1,12.16165668952832,4.0,1,0,0,4.094833471906601,84.62966204073595
0,5.508412886548982,88.33980083954093,2618,17.723775,74.365797,3,7.137860600353242,4.0,1,0,1,3.6657563491967164,68.48343462647735
1,11.425492288448584,88.5576435843311,1634,29.625574,72.978302,0,28.447796085315602,12.65522039146844,0,1,0,12.650601937545035,79.57890350903548
0,5.4902696689746895,88.29882015935412,1183,11.90194,71.894492,5,17.767715251952428,4.0,1,0,0,3.7542736194202053,76.72503950445515
0,4.694564588108101,90.83254117978342,1559,11.892353,78.741534,0,7.900414811929136,4.0,1,0,0,3.759208264718125,82.85143676610024
1,11.945032764670936,82.57562258741116,2991,27.487284,73.67409,2,24.804931929939357,13.0,0,1,1,13.412467025068949,70.37065739601987
0,5.199270219837514,89.53176840002456,2402,26.137888,78.353045,3,12.469919036834792,4.0,1,0,0,3.774182381813158,73.73912161975643
0,4.245553996785893,91.87021343454292,2541,15.786002,78.442516,3,5.281825067096623,4.0,1,0,1,4.439093514656192,85.35960482129701
1,11.703349370128299,88.87213572939105,1657,19.093828,71.131863,1,20.66816679679203,13.0,0,1,0,13.414373812443811,74.60475557684488
0,4.448577659803405,87.07005249677452,1460,29.888863,75.187129,0,5.022936579155301,4.0,1,0,0,4.077695420519319,88.99117760715914
1,14.355291415719462,85.58982136942466,1693,19.450156,70.658364,0,21.927317965109573,13.0,1,0,0,12.973267378321193,77.71475962601731
1,13.785652885502612,86.59786300866296,2505,8.599315,82.717408,1,32.61703760222744,12.238296239777256,1,0,1,12.641132367695272,76.0297948219266
0,2.754144894044818,94.26591465688385,699,25.526589,77.195856,2,20.754864706194855,4.0,0,1,0,3.7513855209152793,86.53259373129538
1,12.525943441031847,84.19565340482824,950,22.863253,74.281147,3,14.049777230661784,13.0,0,1,0,12.989416963696202,90.61526477335644
1,11.330206781027597,83.9995898833218,2040,18.718032,73.043651,1,27.425348931370404,12.75746510686296,0,1,0,12.55253345439474,77.57673326632856
1,11.636069672703478,84.18642326100154,871,18.787847,84.370054,3,15.817937377635257,13.0,0,1,0,12.556369518823924,86.44200153879554
0,5.241847259131242,90.14437830355091,2540,26.212212,73.685342,2,29.79400872289166,3.5205991277108337,1,0,1,3.911997390519031,74.00150131387788
0,5.52947104535917,86.66103771482359,1602,19.472882,80.084416,5,14.4325544804482,4.0,1,0,0,3.8180327083336123,74.87561662974441
0,4.008937813811546,85.1477354057871,2449,13.350188,79.679738,1,11.173155486455453,4.0,1,0,0,3.8791813376228976,86.45743523811352
0,2.535844363515689,92.98135140547006,2222,22.345427,70.8852,0,32.42332252194339,3.257667747805661,0,1,0,2.9809221903732386,84.43922173142451
1,12.967213009226185,84.51646236396061,954,14.178798,71.549865,5,8.264951908503605,13.0,0,1,0,12.663636784527233,92.19423775301048
1,13.716573802253079,85.94535632652682,1566,30.413648,81.716587,5,6.275588892394045,13.0,1,0,0,12.791780364181495,82.92206561928417
1,11.029548604222857,81.64919609456904,706,30.441325,83.825135,3,25.25714960409006,12.974285039590994,0,1,0,13.267839823699433,74.08708780523423
1,14.466446454739877,82.73590467470264,1560,13.545608,76.916866,2,17.06869242144569,13.0,1,0,0,13.08896361780731,78.42517163067434
1,12.358397454273257,89.8600946937151,2533,17.710308,73.547485,2,9.115847668788545,13.0,0,1,1,13.251843046434505,78.40054407838753
0,5.5748917319773845,85.10286126486507,2938,9.491755,80.401137,1,12.564889129386174,4.0,1,0,1,3.655500710254785,66.11608978277401
0,3.3124169007612108,92.56232313665423,1476,19.24473,71.385166,4,12.968950506741104,4.0,0,1,0,4.082332388600873,84.92084512160338
0,4.716035655048519,87.2236783407244,1013,26.810923,78.039662,3,29.03666260170445,3.596333739829555,1,0,0,3.378488552396859,81.5595289734834
0,2.668244719054147,85.7055440215687,2576,14.82327,76.48059,4,24.767098674462268,4.0,0,1,1,3.79248562032837,75.87759098725778
1,13.051681178379688,83.57011916890434,1336,16.763267,81.098859,2,25.007870549706606,12.99921294502934,1,0,0,12.882167381770076,91.62486203390387
0,5.120348141273256,90.8373929620178,1461,20.951739,74.840939,5,20.026675464718313,4.0,1,0,0,3.983052313461772,81.32204172188516
1,14.3351817126104,80.91453431874227,2509,26.842234,80.230494,1,7.490786367569953,13.0,1,0,1,12.797179918382545,72.07498205772146
1,13.706515615416025,81.18462277454232,659,16.548143,74.400264,0,34.497202813515855,12.050279718648415,1,0,0,12.06214168271685,80.26126067300825
0,2.921826550342394,88.43158726581449,1805,19.174169,78.984349,1,14.419940769248125,4.0,0,1,0,4.290943217538635,77.28383332803759
1,13.48417817664675,81.65947021691726,853,29.910302,81.481554,3,20.074718504062396,13.0,1,0,0,13.216038184852595,93.05360008205844
1,14.499226222011657,80.40313367379586,2899,19.444817,73.475614,3,5.585076591253691,13.0,1,0,1,12.8454348468894,68.96708624877743
1,12.875792683379881,82.44627877310529,642,25.434595,73.860675,1,16.37479855543745,13.0,0,1,0,12.602889787340414,94.06097103960533
0,3.064202421675948,89.74803032149919,2330,26.066573,83.955638,2,6.784972898448127,4.0,0,1,0,4.434092371228109,74.65110050447838
0,4.7573134785315485,94.21888525524315,1144,14.724739,78.663399,5,27.619083560624528,3.738091643937547,1,0,0,3.73456825795994,84.05254779428391
1,11.181898249177172,86.17813947285617,1318,17.521397,80.098653,2,19.80022178307454,13.0,0,1,0,12.504581482222292,80.1831676695488
0,4.354486768373709,89.66250776673908,2441,14.003809,77.981236,0,33.86198134728086,3.113801865271914,1,0,0,3.492454023111082,79.17467254737373
1,13.5383704721655,87.97690612223242,1598,19.081613,80.499356,3,9.56131524364066,13.0,1,0,0,12.809252232715751,84.71881760550252
0,4.797755869245508,93.27522643796638,2439,28.713061,72.313698,1,34.90886069196345,3.009113930803655,1,0,0,3.385496258715113,73.68240389469605
0,5.141617507383822,87.28899422669961,2061,30.637492,84.161917,2,12.136413755259152,4.0,1,0,0,3.7506814878422103,75.7856398045839
0,4.875811220274434,90.80430200116139,1683,8.173656,79.353627,1,11.627377413166318,4.0,1,0,0,4.217967156530175,85.00655936255741
0,4.827378128454692,85.42124936364804,828,15.229694,74.311476,1,31.894322905202458,3.3105677094797543,1,0,0,3.7037506687552684,84.62372540300576
